PSA_ID,Domain,English,Ekegusii
GOV_00213,Governance,Notice: Kenya Gazette launches an anti-corruption awareness drive in Kakamega County this March.,
GOV_00214,Governance,"Office of the Registrar of Political Parties reminds the public in Kisii County that reporting abuse of office is free, safe, and confidential.",
GOV_00215,Governance,"Huduma Kenya reminds the public in Kwale County that reporting procurement fraud is free, safe, and confidential.",
GOV_00216,Governance,OGP warns public officers in Trans Nzoia County against bribery in public offices.,
GOV_00217,Governance,ODPP warns public officers in Mombasa County against procurement fraud.,
GOV_00218,Governance,"OGP reminds the public in Nyandarua County that reporting procurement fraud is free, safe, and confidential.",
GOV_00219,Governance,"Office of the Auditor-General reminds the public in Kisumu County that reporting embezzlement of public funds is free, safe, and confidential.",
GOV_00220,Governance,Notice: e-Citizen launches an anti-corruption awareness drive in Nakuru County this August.,
GOV_00221,Governance,Notice: e-Citizen launches an anti-corruption awareness drive in Samburu County this September.,
GOV_00222,Governance,Notice: Office of the Auditor-General launches an anti-corruption awareness drive in Meru County this May.,
GOV_00223,Governance,SHA urges residents of Nyeri County to report corruption cases via the toll-free EACC hotline to fight abuse of office.,
GOV_00224,Governance,Commission on Administrative Justice (Ombudsman) warns public officers in Bomet County against bribery in public offices.,
GOV_00225,Governance,Huduma Kenya warns public officers in Turkana County against abuse of office.,
GOV_00226,Governance,SHA warns public officers in Turkana County against abuse of office.,
GOV_00227,Governance,Kenya Gazette warns public officers in West Pokot County against abuse of office.,
GOV_00228,Governance,Notice: EACC launches an anti-corruption awareness drive in Kisii County this October.,
GOV_00229,Governance,"Judiciary of Kenya reminds the public in Mandera County that reporting procurement fraud is free, safe, and confidential.",
GOV_00230,Governance,Notice: e-Citizen launches an anti-corruption awareness drive in Kericho County this November.,
GOV_00231,Governance,"KRA reminds the public in Kisumu County that reporting abuse of office is free, safe, and confidential.",
GOV_00232,Governance,E-Citizen urges residents of Turkana County to use the online reporting portal to file a complaint to fight procurement fraud.,
GOV_00233,Governance,Office of the Auditor-General warns public officers in Murang'a County against bribery in public offices.,
GOV_00234,Governance,Huduma Kenya warns public officers in Kajiado County against procurement fraud.,
GOV_00235,Governance,Notice: Commission on Administrative Justice (Ombudsman) launches an anti-corruption awareness drive in Lamu County this May.,
GOV_00236,Governance,Notice: Kenya Gazette launches an anti-corruption awareness drive in Laikipia County this November.,
GOV_00237,Governance,Huduma Kenya warns public officers in Kirinyaga County against embezzlement of public funds.,
GOV_00238,Governance,"Office of the Registrar of Political Parties reminds the public in Nandi County that reporting bribery in public offices is free, safe, and confidential.",
GOV_00239,Governance,Office of the Auditor-General urges residents of Lamu County to report corruption cases via the toll-free EACC hotline to fight embezzlement of public funds.,
GOV_00240,Governance,Huduma Kenya warns public officers in Kakamega County against bribery in public offices.,
GOV_00241,Governance,Commission on Administrative Justice (Ombudsman) warns public officers in Kericho County against embezzlement of public funds.,
GOV_00242,Governance,Commission on Administrative Justice (Ombudsman) warns public officers in Nyamira County against procurement fraud.,
GOV_00243,Governance,Council of Governors urges residents of Migori County to use the online reporting portal to file a complaint to fight bribery in public offices.,
GOV_00244,Governance,Notice: Huduma Kenya launches an anti-corruption awareness drive in Kericho County this May.,
GOV_00245,Governance,ODPP warns public officers in Marsabit County against embezzlement of public funds.,
GOV_00246,Governance,"Judiciary of Kenya reminds the public in Uasin Gishu County that reporting bribery in public offices is free, safe, and confidential.",
GOV_00247,Governance,KRA warns public officers in Murang'a County against abuse of office.,
GOV_00248,Governance,"EACC reminds the public in Mandera County that reporting abuse of office is free, safe, and confidential.",
GOV_00249,Governance,Commission on Administrative Justice (Ombudsman) urges residents of Kitui County to use the online reporting portal to file a complaint to fight procurement fraud.,
GOV_00250,Governance,Office of the Registrar of Political Parties warns public officers in Tana River County against embezzlement of public funds.,
GOV_00251,Governance,Council of Governors warns public officers in Garissa County against abuse of office.,
GOV_00252,Governance,KRA warns public officers in Uasin Gishu County against bribery in public offices.,
GOV_00253,Governance,IEBC warns public officers in Turkana County against procurement fraud.,
GOV_00254,Governance,Huduma Kenya warns public officers in Kilifi County against abuse of office.,
GOV_00255,Governance,Notice: OGP launches an anti-corruption awareness drive in Isiolo County this March.,
GOV_00256,Governance,Judiciary of Kenya warns public officers in Lamu County against procurement fraud.,
GOV_00257,Governance,Notice: e-Citizen launches an anti-corruption awareness drive in West Pokot County this June.,
GOV_00258,Governance,"OGP reminds the public in Homa Bay County that reporting abuse of office is free, safe, and confidential.",
GOV_00259,Governance,Kenya Gazette warns public officers in Nandi County against abuse of office.,
GOV_00260,Governance,E-Citizen urges residents of Kericho County to report corruption cases via the toll-free EACC hotline to fight procurement fraud.,
GOV_00261,Governance,"ODPP reminds the public in Baringo County that reporting bribery in public offices is free, safe, and confidential.",
GOV_00262,Governance,Office of the Auditor-General urges residents of Kisumu County to report corruption cases via the toll-free EACC hotline to fight bribery in public offices.,
GOV_00263,Governance,"EACC reminds the public in Nyandarua County that reporting bribery in public offices is free, safe, and confidential.",
GOV_00264,Governance,OGP urges residents of Kericho County to use the online reporting portal to file a complaint to fight embezzlement of public funds.,
GOV_00265,Governance,Notice: KRA launches an anti-corruption awareness drive in Kiambu County this June.,
GOV_00266,Governance,Commission on Administrative Justice (Ombudsman) warns public officers in Nakuru County against abuse of office.,
GOV_00267,Governance,"ODPP reminds the public in Bomet County that reporting procurement fraud is free, safe, and confidential.",
GOV_00268,Governance,Office of the Auditor-General urges residents of Mandera County to use the online reporting portal to file a complaint to fight bribery in public offices.,
