PSA_ID,Domain,English,Kiswahili,Ekegusii,Somali,Dholuo,Target_Languages,Source,Date,Metadata
This morning, the Cabinet Secretary for Education, Julius Migos Ogamba graced the 14th Graduation Ceremony of the Technical University of Kenya, where 2,277 students were awarded various degrees and diplomas.",,,,,,https://www.education.go.ke/tuk-14th-graduation,2025-11-28,General; source_label=MoE_Kenya_News
EDU_1098,Education,"The Kenya Institute of Curriculum Development (KICD) said it is evaluating ways through which new subjects introduced at Senior Secondary School, including aviation and maritime and fisheries studies can be taught across all schools through adoption of cost-effective computer programmes that stimulate.",,,,,,https://kicd.ac.ke/in_the_press/cbc-shift-kenya-looks-to-simulators-for-cost-effective-delivery-to-teach-aviation-maritime-studies-countrywide/,2026-02-09,Curriculum; source_label=KICD_InThePress
EDU_1099,Education,"Prof Simon Gicharu, the chairman of KICD said there are considerations of investing in simulators in the form of computer software to expose young students to different fields at an early age.",,,,,,https://kicd.ac.ke/in_the_press/cbc-shift-kenya-looks-to-simulators-for-cost-effective-delivery-to-teach-aviation-maritime-studies-countrywide/,2026-02-09,Curriculum; source_label=KICD_InThePress
EDU_1100,Education,"Phone:
+254 20 3749900
Email:
info@kicd.ac.ke
Customer Satisfaction
|
Staff Mail
|
KICD Intranet
OER PORTAL
KENYA EDUCATION CLOUD
Toggle navigation
Home
About Us
Background History
Client Service Charter
KICD Functions
KICD Council
KICD Regulations
KICD Senior Management
KICD Strategy
KICD QMS Documents
Services
Curriculum Development & Research
Conference & Accommodation Facilities
Educational Media
Kenya Education Cloud
Library
Materials Evaluation
Multimedia Bookshop
Publishing and Production
CBC MATERIALS
Approved CBC Course Materials
Approved Complementary Materials
Curriculum Designs
Grade 11 Textbooks Procurement
Guidelines on Parental Empowerment and Engagement
Popular Slides on CBC
Values-based Education Materials
Curriculum Reform
Basic Education Curriculum Framework
Curriculum Reform Policy
National Curriculum Policy
Needs Assessment Reports for CBC
3rd National Conference on Curriculum Reform’s Report
Contact Us
Feedback
Media Centre
Careers
Information Centre
Tenders
Grade 10 textbooks distributed as schools prepare to start next week
About Us
Background History
Client Service Charter
English Version
Kiswahili Version
KICD Regulations
KICD Functions
KICD Council
KICD Senior Management
KICD Strategy
KICD QMS Documents
Financial Statements
Frequently Asked Questions
CBC MATERIALS
Approved Complementary Materials
Curriculum Designs
Diploma in Teacher Education
Grade Eight Designs
Grade Eleven
Grade Five Designs
Grade Four Designs
Grade Nine Designs
Grade Seven Designs
Grade Six Designs
Grade Ten
Grade Twelve
Regular Curriculum Designs
SNE Curriculum Designs
HI Grade 10
HI Grade 8
HI Grade 9
HI Grade Five(5) Designs
HI Grade Four (4) Designs
HI Grade One (1) Designs
HI Grade Seven(7)
HI Grade Six (6) Designs
HI Grade Three (3) Designs
HI Grade Two (2) Designs
HI PP1 Designs
HI PP2 Designs
PI Grade 10
PI Grade 9
PI Grade Eight(8)
PI Grade Five(5) Designs
PI Grade Four(4) Designs
PI Grade One (1) Design
PI Grade Seven(7)
PI Grade Six (6) Designs
PI Grade Three(3) Designs
PI Grade Two (2) Designs
PI PP1 Designs
PI PP2 Designs
PREVOCATIONAL CURRICULUM DESIGNS
VI Grade 10
VI Grade 8
VI Grade 9
VI Grade Five (5) Designs
VI Grade Four (4) Designs
VI Grade One (1) Designs
VI Grade Seven(7)
VI Grade Six (6) Designs
VI Grade Three (3) Designs
VI Grade Two (2) Designs
VI PP1 Designs
VI PP2 Designs
VOCATIONAL LEVEL DESIGNS
Grade 11 Textbooks Procurement
Lower Primary
Popular Slides on CBC
Pre-Primary Curriculum Designs
Values-based Education Materials
Guidelines on Parental Empowerment and Engagement
Approved CBC Course Materials
Contact Us
Curriculum Reform
Curriculum Reform Policy
National Curriculum Policy
Third National Conference on Curriculum Reform’s Report
Needs Assessment Reports for CBC
Basic Education Curriculum Framework
Basic Education Statistical Booklet
Curriculum Development Cycle
Feedback
Media Centre
Careers
Downloads
Information Centre
Services
Curriculum Development & Research
Kenya Education Cloud
Materials Evaluation
Educational Media
Multimedia Bookshop
Publishing and Production
Library
Conference & Accommodation Facilities
Tenders
Kenya Institute of Curriculum Development
KICD In the Media
Grade 10 textbooks distributed as schools prepare to start next week
Grade 10 textbooks distributed as schools prepare to start next week
🔊 Listen to this",,,,,,https://kicd.ac.ke/in_the_press/grade-10-textbooks-distributed-as-schools-prepare-to-start-next-week/,2026-01-01,Teachers; source_label=KICD_InThePress
EDU_1101,Education,"The Kenya Institute of Curriculum Development (KICD), in collaboration with Zizi Afrique Foundation (ZAF) and other education stakeholders, has announced plans to roll out Value-Based Education (VbE) in schools nationwide in 2026.",,,,,,https://kicd.ac.ke/in_the_press/kenya-to-roll-out-value-based-education-in-schools-nationwide-by-2026/,2026-01-01,Curriculum; source_label=KICD_InThePress
EDU_1102,Education,The KICD and ZAF have been implementing a national pilot programme on VbE aimed at strengthening character formation and ethical learning in Kenyan schools.,,,,,,https://kicd.ac.ke/in_the_press/kenya-to-roll-out-value-based-education-in-schools-nationwide-by-2026/,2026-01-01,Curriculum; source_label=KICD_InThePress
EDU_1103,Education,"The Kenya Institute of Curriculum Development (KICD) Chief Executive Officer (CEO) Prof. Charles Ong’ondo, has urged County Directors of Education and school administrators across the country to submit accurate learner enrolment and textbook data to support the effective implementation of the government’s one-to-one textbook policy.",,,,,,https://kicd.ac.ke/in_the_press/kicd-ceo-urges-schools-to-submit-accurate-data-to-strengthen-cbe-textbook-distribution/,2026-01-01,Curriculum; source_label=KICD_InThePress
EDU_1104,Education,"Phone:
+254 20 3749900
Email:
info@kicd.ac.ke
Customer Satisfaction
|
Staff Mail
|
KICD Intranet
OER PORTAL
KENYA EDUCATION CLOUD
Toggle navigation
Home
About Us
Background History
Client Service Charter
KICD Functions
KICD Council
KICD Regulations
KICD Senior Management
KICD Strategy
KICD QMS Documents
Services
Curriculum Development & Research
Conference & Accommodation Facilities
Educational Media
Kenya Education Cloud
Library
Materials Evaluation
Multimedia Bookshop
Publishing and Production
CBC MATERIALS
Approved CBC Course Materials
Approved Complementary Materials
Curriculum Designs
Grade 11 Textbooks Procurement
Guidelines on Parental Empowerment and Engagement
Popular Slides on CBC
Values-based Education Materials
Curriculum Reform
Basic Education Curriculum Framework
Curriculum Reform Policy
National Curriculum Policy
Needs Assessment Reports for CBC
3rd National Conference on Curriculum Reform’s Report
Contact Us
Feedback
Media Centre
Careers
Information Centre
Tenders
Relief for grade 10 learners as KICD releases KES 5.64B for textbooks
About Us
Background History
Client Service Charter
English Version
Kiswahili Version
KICD Regulations
KICD Functions
KICD Council
KICD Senior Management
KICD Strategy
KICD QMS Documents
Financial Statements
Frequently Asked Questions
CBC MATERIALS
Approved Complementary Materials
Curriculum Designs
Diploma in Teacher Education
Grade Eight Designs
Grade Eleven
Grade Five Designs
Grade Four Designs
Grade Nine Designs
Grade Seven Designs
Grade Six Designs
Grade Ten
Grade Twelve
Regular Curriculum Designs
SNE Curriculum Designs
HI Grade 10
HI Grade 8
HI Grade 9
HI Grade Five(5) Designs
HI Grade Four (4) Designs
HI Grade One (1) Designs
HI Grade Seven(7)
HI Grade Six (6) Designs
HI Grade Three (3) Designs
HI Grade Two (2) Designs
HI PP1 Designs
HI PP2 Designs
PI Grade 10
PI Grade 9
PI Grade Eight(8)
PI Grade Five(5) Designs
PI Grade Four(4) Designs
PI Grade One (1) Design
PI Grade Seven(7)
PI Grade Six (6) Designs
PI Grade Three(3) Designs
PI Grade Two (2) Designs
PI PP1 Designs
PI PP2 Designs
PREVOCATIONAL CURRICULUM DESIGNS
VI Grade 10
VI Grade 8
VI Grade 9
VI Grade Five (5) Designs
VI Grade Four (4) Designs
VI Grade One (1) Designs
VI Grade Seven(7)
VI Grade Six (6) Designs
VI Grade Three (3) Designs
VI Grade Two (2) Designs
VI PP1 Designs
VI PP2 Designs
VOCATIONAL LEVEL DESIGNS
Grade 11 Textbooks Procurement
Lower Primary
Popular Slides on CBC
Pre-Primary Curriculum Designs
Values-based Education Materials
Guidelines on Parental Empowerment and Engagement
Approved CBC Course Materials
Contact Us
Curriculum Reform
Curriculum Reform Policy
National Curriculum Policy
Third National Conference on Curriculum Reform’s Report
Needs Assessment Reports for CBC
Basic Education Curriculum Framework
Basic Education Statistical Booklet
Curriculum Development Cycle
Feedback
Media Centre
Careers
Downloads
Information Centre
Services
Curriculum Development & Research
Kenya Education Cloud
Materials Evaluation
Educational Media
Multimedia Bookshop
Publishing and Production
Library
Conference & Accommodation Facilities
Tenders
Kenya Institute of Curriculum Development
KICD In the Media
Relief for grade 10 learners as KICD releases KES 5.64B for textbooks
Relief for grade 10 learners as KICD releases KES 5.64B for textbooks
🔊 Listen to this",,,,,,https://kicd.ac.ke/in_the_press/relief-for-grade-10-learners-as-kicd-releases-kes-5-64b-for-textbooks/,2026-01-01,Teachers; source_label=KICD_InThePress
EDU_1105,Education,The Kenya Institute of Curriculum Development (KICD) has been recognised as the best performing State corporation in the country after clinching the State Corporations Productivity Award during the National Productivity and Performance Awards 2026.,,,,,,https://kicd.ac.ke/in_the_press/state-corporation-productivity-award/,2026-01-01,Curriculum; source_label=KICD_InThePress
